,id,title,authors,venue,year
1894,245887,The aggregate data problem: a system for their definition and management,"M. Rafanelli, A. Bezenchek, L. Tininini",ACM SIGMOD Record ,1996
1895,245886,"In reply to Domains, relations and religious wars",Hugh Darwen,ACM SIGMOD Record ,1996
1896,245903,Report from the NSF workshop on workflow and process automation in information systems,"Amit Sheth, Dimitrios Georgakopoulos, Stef M. M. Joosten, Marek Rusinkiewicz, Walt Scacchi, Jack Wileden, Alexander L. Wolf",ACM SIGMOD Record ,1996
1897,245901,3D geographic network displays,"Kenneth C. Cox, Stephen G. Eick, Taosong He",ACM SIGMOD Record ,1996
1898,245906,The Mariposa distributed database management system,Jeff Sidell,ACM SIGMOD Record ,1996
1899,245905,An orthogonally persistent Java,"M. P. Atkinson, L. Dayn&#232;s, M. J. Jordan, T. Printezis, S. Spence",ACM SIGMOD Record ,1996
1900,245896,Pixel-oriented database visualizations,Daniel A. Keim,ACM SIGMOD Record ,1996
1901,245895,A framework for information visualisation,"Jessie B. Kennedy, Kenneth J. Mitchell, Peter J. Barclay",ACM SIGMOD Record ,1996
1902,245900,Applying database visualization to the World Wide Web,"Masum Z. Hasan, Alberto O. Mendelzon, Dimitra Vista",ACM SIGMOD Record ,1996
1903,245898,To table or n0t to table: a hypertabular answer,"Giuseppe Santucci, Laura Tarantino",ACM SIGMOD Record ,1996
1904,248607,WWW-UDK: a web-based environmental meta-information system,"Ralf Kramer, Ralf Nicholai, Arne Koschel, Claudia Rolker, Peter Lockemann, Andree Keitel, Rudolf Legat, Konrad Tirm",ACM SIGMOD Record ,1997
1905,248608,UIS-management of data and services in the environmental information systems of Baden-W&#252;rttemberg,"Wolf-Fritz Riekert, Roland Mayer-F&#246;ll, Gerlinde Wiest",ACM SIGMOD Record ,1997
1906,248605,Integrating modelling systems for environmental management information systems,"David J. Abel, Kerry Taylor, Dean Kun",ACM SIGMOD Record ,1997
1907,248606,Improving access to environmental data using context information,"Anthony Tomasic, Eric Simon",ACM SIGMOD Record ,1997
1908,245909,New programs at DARPA and NSF,Xiolai Qian,ACM SIGMOD Record ,1996
1909,248604,Environmental information systems,Oliver G&#252;nther,ACM SIGMOD Record ,1997
1910,245907,New standard for stored procedures in SQL,Andrew Eisenberg,ACM SIGMOD Record ,1996
1911,245908,"TPC-D-the challenges, issues and results",Ramesh Bhashyam,ACM SIGMOD Record ,1996
1912,248615,Extraction of object-oriented structures from existing relational databases,"Shekar Ramanathan, Julia Hodges",ACM SIGMOD Record ,1997
1913,248616,An overview of data warehousing and OLAP technology,"Surajit Chaudhuri, Umeshwar Dayal",ACM SIGMOD Record ,1997
1914,248613,Min-max compression methods for medical image databases,"Kosmas Karadimitriou, John M. Tyler",ACM SIGMOD Record ,1997
1915,248614,Converting relational to object-oriented databases,Joseph Fong,ACM SIGMOD Record ,1997
1916,248611,"Mediator languages-a proposal for a standard: report of an I3/POB working group held at the University of Maryland, April 12 and 13, 1996","Peter Buneman, Louiqa Raschid, Jeffrey Ullman",ACM SIGMOD Record ,1997
1917,248612,A consumer viewpoint on Mediator languages-a proposal for a standard,"Arnon Rosenthal, Erich Hughes, Scott Renner, Len Seligman",ACM SIGMOD Record ,1997
1918,248609,Data management for earth system science,"James Frew, Jeff Dozier",ACM SIGMOD Record ,1997
1919,248610,Open GIS and on-line environmental libraries,Kenn Gardels,ACM SIGMOD Record ,1997
1920,253264,Similarity-based queries for time series data,"Davood Rafiei, Alberto Mendelzon",International Conference on Management of Data,1997
1921,253263,Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997
1922,249982,An adaptive data replication algorithm,"Ouri Wolfson, Sushil Jajodia, Yixiu Huang",ACM Transactions on Database Systems (TODS) ,1997
1923,249981,Applying formal methods to semantic-based decomposition of transactions,"Paul Ammann, Sushil Jajodia, Indrakshi Ray",ACM Transactions on Database Systems (TODS) ,1997
1924,249980,On the semantics of now in databases,"James Clifford, Curtis Dyreson, Tom&#225;s Isakowitz, Christian S. Jensen, Richard Thomas Snodgrass",ACM Transactions on Database Systems (TODS) ,1997
1925,249979,Logical design for temporal databases with multiple granularities,"X. Sean Wang, Claudio Bettini, Alexander Brodsky, Sushil Jajodia",ACM Transactions on Database Systems (TODS) ,1997
1926,248618,Opportunities in information management and assurance,Xiaolei Qian,ACM SIGMOD Record ,1997
1927,248617,Query previews for networked information systems: a case study with NASA environmental data,"Khoa Doan, Catherine Plaisant, Ben Shneiderman, Tom Bruns",ACM SIGMOD Record ,1997
1928,253279,Database buffer size investigation for OLTP workloads,"Thin-Fong Tsuei, Allan N. Packer, Keng-Tai Ko",International Conference on Management of Data,1997
1929,253277,Maintenance of data cubes and summary tables in a warehouse,"Inderpal Singh Mumick, Dallan Quass, Barinderpal Singh Mumick",International Conference on Management of Data,1997
1930,253276,Cubetree: organization of and bulk incremental updates on the data cube,"Nick Roussopoulos, Yannis Kotidis, Mema Roussopoulos",International Conference on Management of Data,1997
1931,253274,Range queries in OLAP data cubes,"Ching-Tien Ho, Rakesh Agrawal, Nimrod Megiddo, Ramakrishnan Srikant",International Conference on Management of Data,1997
1932,253272,Concurrency and recovery in generalized search trees,"Marcel Kornacker, C. Mohan, Joseph M. Hellerstein",International Conference on Management of Data,1997
1933,253269,Highly concurrent cache consistency for indices in client-server database systems,"Markos Zaharioudakis, Michael J. Carey",International Conference on Management of Data,1997
1934,253268,Improved query performance with variant indexes,"Patrick O'Neil, Dallan Quass",International Conference on Management of Data,1997
1935,253266,Meaningful change detection in structured data,"Sudarshan S. Chawathe, Hector Garcia-Molina",International Conference on Management of Data,1997
1936,223900,"Pattern matching and pattern discovery in scientific, program, and document databases","Jason T. L. Wang, Kaizhong Zhang, Dennis Shasha",International Conference on Management of Data,1995
1937,223901,PTool: a light weight persistent object manager,"R. L. Grossman, D. Hanley, X. Qin",International Conference on Management of Data,1995
1938,223902,Using the CALANDA time series management system,"Werner Dreyer, Angelika Kotz Dittrich, Duri Schmidt",International Conference on Management of Data,1995
1939,223903,The ECRC multi database system,"Willem Jonker, Heribert Sch&#252;tz",International Conference on Management of Data,1995
1940,227605,Modularization techniques for active rules design,"Elena Baralis, Stefano Ceri, Stefano Paraboschi",ACM Transactions on Database Systems (TODS) ,1996
1941,227609,Polymorphism and type inference in database programming,"Peter Buneman, Atsushi Ohori",ACM Transactions on Database Systems (TODS) ,1996
1942,227612,A normal form for precisely characterizing redundancy in nested relations,"Wai Yin Mok, Yiu-Kai Ng, David W. Embley",ACM Transactions on Database Systems (TODS) ,1996
1943,227624,Magic conditions,"Inderpal Singh Mumick, Sheldon J. Finkelstein, Hamid Pirahesh, Raghu Ramakrishnan",ACM Transactions on Database Systems (TODS) ,1996
1944,232622,The building blocks for specifying communication behavior of complex objects: an activity-driven approach,"Ling Liu, Robert Meersman",ACM Transactions on Database Systems (TODS) ,1996
1945,232628,Tail recursion elimination in deductive databases,Kenneth A. Ross,ACM Transactions on Database Systems (TODS) ,1996
1946,232691,Implementing deductive databases by mixed integer programming,"Colin Bell, Anil Nerode, Raymond T. Ng, V. S. Subrahmanian",ACM Transactions on Database Systems (TODS) ,1996
1947,232692,Solving satisfiability and implication problems in database systems,"Sha Guo, Wei Sun, Mark A. Weiss",ACM Transactions on Database Systems (TODS) ,1996
1948,232755,Declustering of key-based partitioned signature files,"Paolo Ciaccia, Paolo Tiberio, Pavel Zezula",ACM Transactions on Database Systems (TODS) ,1996
1949,232796,A probabilistic relational model and algebra,"Debabrata Dey, Sumit Sarkar",ACM Transactions on Database Systems (TODS) ,1996
1950,232801,Heraclitus: elevating deltas to be first-class citizens in a database programming language,"Shahram Ghandeharizadeh, Richard Hull, Dean Jacobs",ACM Transactions on Database Systems (TODS) ,1996
1951,233311,Mining quantitative association rules in large relational tables,"Ramakrishnan Srikant, Rakesh Agrawal",International Conference on Management of Data,1996
1952,233315,IDEA: interactive data exploration and analysis,"Peter G. Selfridge, Divesh Srivastava, Lynn O. Wilson",International Conference on Management of Data,1996
1953,233313,"Data mining using two-dimensional optimized association rules: scheme, algorithms, and visualization","Takeshi Fukuda, Yasukiko Morimoto, Shinichi Morishita, Takeshi Tokuyama",International Conference on Management of Data,1996
1954,233318,SQL query optimization: reordering for a general class of queries,"Piyush Goel, Bala Iyer",International Conference on Management of Data,1996
1955,233317,Rapid bushy join-order optimization with Cartesian products,"Bennet Vance, David Maier",International Conference on Management of Data,1996
1956,233321,A Teradata content-based multimedia object manager for massively parallel architectures,"W. O'Connell, I. T. Ieong, D. Schrader, C. Watson, G. Au, A. Biliris, S. Choo, P. Colin, G. Linderman, E. Panagos, J. Wang, T. Walter",International Conference on Management of Data,1996
1957,233320,Fundamental techniques for order optimization,"David Simmen, Eugene Shekita, Timothy Malkemus",International Conference on Management of Data,1996
1958,233323,Optimizing queries over multimedia repositories,"Surajit Chaudhuri, Luis Gravano",International Conference on Management of Data,1996
1959,233322,Fault-tolerant architectures for continuous media servers,"Banu &#214;zden, Rajeev Rastogi, Prashant Shenoy, Avi Silberschatz",International Conference on Management of Data,1996
1960,233325,On-line reorganization of sparsely-populated B+-trees,"Chendong Zou, Betty Salzberg",International Conference on Management of Data,1996
1961,233324,BIRCH: an efficient data clustering method for very large databases,"Tian Zhang, Raghu Ramakrishnan, Miron Livny",International Conference on Management of Data,1996
1962,233327,Query caching and optimization in distributed mediator systems,"S. Adali, K. S. Candan, Y. Papakonstantinou, V. S. Subrahmanian",International Conference on Management of Data,1996
1963,233326,Two techniques for on-line index modification in shared nothing parallel databases,"Kiran J. Achyutuni, Edward Omiecinski, Shamkant B. Navathe",International Conference on Management of Data,1996
1964,233329,Data access for the masses through OLE DB,Jos&#233; A. Blakeley,International Conference on Management of Data,1996
1965,233328,Performance tradeoffs for client-server query processing,"Michael J. Franklin, Bj&#246;rn Th&#243;r J&#243;nsson, Donald Kossmann",International Conference on Management of Data,1996
1966,233331,Hot mirroring: a method of hiding parity update penalty and degradation during rebuilds for RAID5,"Kazuhiko Mogi, Masaru Kitsuregawa",International Conference on Management of Data,1996
1967,233330,The dangers of replication and a solution,"Jim Gray, Pat Helland, Patrick O'Neil, Dennis Shasha",International Conference on Management of Data,1996
1968,233334,Providing better support for a class of decision support queries,"Sudhir G. Rao, Antonio Badia, Dirk van Gucht",International Conference on Management of Data,1996
1969,233335,"A query language for multidimensional arrays: design, implementation, and optimization techniques","Leonid Libkin, Rona Machlin, Limsoon Wong",International Conference on Management of Data,1996
1970,233332,Random I/O scheduling in online tertiary storage systems,"Bruce K. Hillyer, Avi Silberschatz",International Conference on Management of Data,1996
1971,233333,Implementing data cubes efficiently,"Venky Harinarayan, Anand Rajaraman, Jeffrey D. Ullman",International Conference on Management of Data,1996
1972,233338,Partition based spatial-merge join,"Jignesh M. Patel, David J. DeWitt",International Conference on Management of Data,1996
1973,233340,Bifocal sampling for skew-resistant join size estimation,"Sumit Ganguly, Phillip B. Gibbons, Yossi Matias, Avi Silberschatz",International Conference on Management of Data,1996
1974,233336,A super scalar sort algorithm for RISC processors,Ramesh C. Agarwal,International Conference on Management of Data,1996
1975,233337,Spatial hash-joins,"Ming-Ling Lo, Chinya V. Ravishankar",International Conference on Management of Data,1996
1976,233344,Structures for manipulating proposed updates in object-oriented databases,"Michael Doherty, Richard Hull, Mohammed Rupawalla",International Conference on Management of Data,1996
1977,233346,Safe and efficient sharing of persistent objects in Thor,"B. Liskov, A. Adya, M. Castro, S. Ghemawat, R. Gruber, U. Maheshwari, A. C. Myers, M. Day, L. Shrira",International Conference on Management of Data,1996
1978,233341,Estimating alphanumeric selectivity in the presence of wildcards,"P. Krishnan, Jeffrey Scott Vitter, Bala Iyer",International Conference on Management of Data,1996
1979,233342,Improved histograms for selectivity estimation of range predicates,"Viswanath Poosala, Peter J. Haas, Yannis E. Ioannidis, Eugene J. Shekita",International Conference on Management of Data,1996
1980,233351,Goal-oriented buffer management revisited,"Kurt P. Brown, Michael J. Carey, Miron Livny",International Conference on Management of Data,1996
1981,233352,Multi-dimensional resource scheduling for parallel queries,"Minos N. Garofalakis, Yannis E. Ioannidis",International Conference on Management of Data,1996
1982,233348,An open abstract-object storage system,"Stephen Blott, Lukas Relly, Hans-J&#246;rg Schek",International Conference on Management of Data,1996
1983,233349,Static detection of security flaws in object-oriented databases,Keishi Tajima,International Conference on Management of Data,1996
1984,233358,Evaluating queries with generalized path expressions,"Vassilis Christophides, Sophie Cluet, Guido Moerkotte",International Conference on Management of Data,1996
1985,233356,Rule languages and internal algebras for rule-based optimizers,"Mitch Cherniack, Stanley B. Zdonik",International Conference on Management of Data,1996
1986,233355,Towards effective and efficient free space management,"Mark L. McAuliffe, Michael J. Carey, Marvin H. Solomon",International Conference on Management of Data,1996
1987,233354,"Semi-automatic, self-adaptive control of garbage collection rates in object databases","Jonathan E. Cook, Artur W. Klauser, Alexander L. Wolf, Benjamin G. Zorn",International Conference on Management of Data,1996
1988,233362,Maintaining database consistency in presence of value dependencies in multidatabase systems,"Claire Morpain, Mich&#233;le Cart, Jean Ferri&#233;, Jean-Fran&#231;ois Pons",International Conference on Management of Data,1996
1989,233361,Materialized view maintenance and integrity constraint checking: trading space for time,"Kenneth A. Ross, Divesh Srivastava, S. Sudarshan",International Conference on Management of Data,1996
1990,233360,Cost-based optimization for magic: algebra and implementation,"Praveen Seshadri, Joseph M. Hellerstein, Hamid Pirahesh, T. Y. Cliff Leung, Raghu Ramakrishnan, Divesh Srivastava, Peter J. Stuckey, S. Sudarshan",International Conference on Management of Data,1996
1991,233359,Query execution techniques for caching expensive methods,"Joseph M. Hellerstein, Jeffrey F. Naughton",International Conference on Management of Data,1996
1992,233368,A query language and optimization techniques for unstructured data,"Peter Buneman, Susan Davidson, Gerd Hillebrand, Dan Suciu",International Conference on Management of Data,1996
1993,233366,Change detection in hierarchically structured information,"Sudarshan S. Chawathe, Anand Rajaraman, Hector Garcia-Molina, Jennifer Widom",International Conference on Management of Data,1996
1994,233365,A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996
1995,233364,Algorithms for deferred view maintenance,"Latha S. Colby, Timothy Griffin, Leonid Libkin, Inderpal Singh Mumick, Howard Trickey",International Conference on Management of Data,1996
1996,234891,Guidelines for presentation and comparison of indexing techniques,"Justin Zobel, Alistair Moffat, Kotagiri Ramamohanarao",ACM SIGMOD Record ,1996
1997,234890,"Domains, relations and religious wars",R. Camps,ACM SIGMOD Record ,1996
1998,233371,Accessing relational databases from the World Wide Web,"Tam Nguyen, V. Srinivasan",International Conference on Management of Data,1996
1999,233369,Is GUI programming a database research problem?,"Nita Goyal, Charles Hoch, Ravi Krishnamurthy, Brian Meckler, Michael Suckow",International Conference on Management of Data,1996
2000,872840,WinMagic: subquery elimination using window aggregation,"Calisto Zuzarte, Hamid Pirahesh, Wenbin Ma, Qi Cheng, Linqi Liu, Kwai Wong",International Conference on Management of Data,2003
2001,872838,Gigascope: a stream database for network applications,"Chuck Cranor, Theodore Johnson, Oliver Spataschek, Vladislav Shkapenyuk",International Conference on Management of Data,2003
2002,872843,SOCQET: semantic OLAP with compressed cube and summarization,"Laks V. S. Lakshmanan, Jian Pei, Yan Zhao",International Conference on Management of Data,2003
2003,872842,CMVF: a novel dimension reduction scheme for efficient indexing in a large image database,"Jialie Shen, Anne H. H. Ngu, John Shepherd, Du Q. Huynh, Quan Z. Sheng",International Conference on Management of Data,2003
2004,872833,Abstracts of invited industrial track presentations,Zachary Ives,International Conference on Management of Data,2003
2005,872832,A comprehensive XQuery to SQL translation using dynamic interval encoding,"David DeHaan, David Toman, Mariano P. Consens, M. Tamer &#214;zsu",International Conference on Management of Data,2003
2006,872837,Integration of electronic tickets and personal guide system for public transport using mobile terminals,"Koichi Goto, Yahiko Kambayashi",International Conference on Management of Data,2003
2007,872835,Multi-dimensional clustering: a new data layout scheme in DB2,"Sriram Padmanabhan, Bishwaranjan Bhattacharjee, Tim Malkemus, Leslie Cranston, Matthew Huras",International Conference on Management of Data,2003
2008,872852,PIX: exact and approximate phrase matching in XML,"Sihem Amer-Yahia, Mary Fern&#225;ndez, Divesh Srivastava, Yu Xu",International Conference on Management of Data,2003
2009,872851,QXtract: a building block for efficient information extraction from text databases,"Eugene Agichtein, Luis Gravano",International Conference on Management of Data,2003
2010,872855,Aurora: a data stream management system,"D. Abadi, D. Carney, U. &#199;etintemel, M. Cherniack, C. Convey, C. Erwin, E. Galvez, M. Hatoun, A. Maskey, A. Rasin, A. Singer, M. Stonebraker, N. Tatbul, Y. Xing, R. Yan, S. Zdonik",International Conference on Management of Data,2003
2011,872854,STREAM: the stanford stream data manager (demonstration description),"Arvind Arasu, Brian Babcock, Shivnath Babu, Mayur Datar, Keith Ito, Itaru Nishizawa, Justin Rosenstein, Jennifer Widom",International Conference on Management of Data,2003
2012,872846,GridDB: a relational interface for the grid,"David T. Liu, Michael J. Franklin, Devesh Parekh",International Conference on Management of Data,2003
2013,872845,PeerDB: peering into personal databases,"Beng Chin Ooi, Kian-Lee Tan, Aoying Zhou, Chin Hong Goh, Yingguang Li, Chu Yee Liau, Bo Ling, Wee Siong Ng, Yanfeng Shu, Xiaoyu Wang, Ming Zhang",International Conference on Management of Data,2003
2014,872849,DBCache: middle-tier database caching for highly scalable e-business architectures,"Christof Bornh&#246;vd, Mehmet Altinel, Sailesh Krishnamurthy, C. Mohan, Hamid Pirahesh, Berthold Reinwald",International Conference on Management of Data,2003
2015,872848,Transparent mid-tier database caching in SQL server,"Per-&#197;ke Larson, Jonathan Goldstein, Jingren Zhou",International Conference on Management of Data,2003
2016,872861,Rainbow: multi-XQuery optimization using materialized XML views,"Xin Zhang, Katica Dimitrova, Ling Wang, Maged El Sayed, Brian Murphy, Bradford Pielech, Mukesh Mulchandani, Luping Ding, Elke A. Rundensteiner",International Conference on Management of Data,2003
2017,872862,TIMBER: a native system for querying XML,"Stelios Paparizos, Shurug Al-Khalifa, Adriane Chapman, H. V. Jagadish, Laks V. S. Lakshmanan, Andrew Nierman, Jignesh M. Patel, Divesh Srivastava, Nuwee Wiwatwattana, Yuqing Wu, Cong Yu",International Conference on Management of Data,2003
2018,872863,ROLEX: relational on-line exchange with XML,"Philip Bohannon, Xin (Luna) Dong, Sumit Ganguly, Henry F. Korth, Chengkai Li, P. P. S. Narayan, Pradeep Shenoy",International Conference on Management of Data,2003
2019,872865,A system for watermarking relational databases,"Rakesh Agrawal, Peter J. Haas, Jerry Kiernan",International Conference on Management of Data,2003
2020,872856,IrisNet: Internet-scale resource-intensive sensor services,"Amol Deshpande, Suman Nath, Phillip B. Gibbons, Srinivasan Seshan",International Conference on Management of Data,2003
2021,872857,TelegraphCQ: continuous dataflow processing,"Sirish Chandrasekaran, Owen Cooper, Amol Deshpande, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong, Sailesh Krishnamurthy, Samuel R. Madden, Fred Reiss, Mehul A. Shah",International Conference on Management of Data,2003
2022,872859,LockX: a system for efficiently querying secure XML,"SungRan Cho, Sihem Amer-Yahia, Laks V. S. Lakshmanan, Divesh Srivastava",International Conference on Management of Data,2003
2023,872860,TREX: DTD-conforming XML to XML transformations,"Aoying Zhou, Qing Wang, Zhimao Guo, Xueqing Gong, Shihui Zheng, Hongwei Wu, Jianchang Xiao, Kun Yue, Wenfei Fan",International Conference on Management of Data,2003
2024,872871,Panel: querying networked databases,"Nick Koudas, Divesh Srivastava",International Conference on Management of Data,2003
2025,872873,The Lowell report,"Jim Gray, Hans Schek, Michael Stonebraker, Jeff Ullman",International Conference on Management of Data,2003
2026,872875,Data quality and data cleaning: an overview,"Theodore Johnson, Tamraparni Dasu",International Conference on Management of Data,2003
2027,872877,XQuery: a query language for XML,Don Chamberlin,International Conference on Management of Data,2003
2028,872866,Query by humming: in action with its technology revealed,"Yunyue Zhu, Dennis Shasha, Xiaojian Zhao",International Conference on Management of Data,2003
2029,872867,PLASTIC: reducing query optimization overheads through plan recycling,"Vibhuti S. Sengar, Jayant R. Haritsa",International Conference on Management of Data,2003
2030,872868,IPSOFACTO: a visual correlation tool for aggregate network traffic data,"Flip Korn, S. Muthukrishnan, Yunyue Zhu",International Conference on Management of Data,2003
2031,872869,BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003
2032,872798,Mapping data in peer-to-peer systems: semantics and algorithmic issues,"Anastasios Kementsietsidis, Marcelo Arenas, Ren&#233;e J. Miller",International Conference on Management of Data,2003
2033,872796,Robust and efficient fuzzy match for online data cleaning,"Surajit Chaudhuri, Kris Ganjam, Venkatesh Ganti, Rajeev Motwani",International Conference on Management of Data,2003
2034,872795,Efficient similarity search and classification via rank aggregation,"Ronald Fagin, Ravi Kumar, D. Sivakumar",International Conference on Management of Data,2003
2035,872793,Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003
2036,872792,Capturing both types and constraints in data integration,"Michael Benedikt, Chee-Yong Chan, Wenfei Fan, Juliana Freire, Rajeev Rastogi",International Conference on Management of Data,2003
2037,872790,Processing set expressions over continuous update streams,"Sumit Ganguly, Minos Garofalakis, Rajeev Rastogi",International Conference on Management of Data,2003
2038,872789,Chain: operator scheduling for memory minimization in data stream systems,"Brian Babcock, Shivnath Babu, Rajeev Motwani, Mayur Datar",International Conference on Management of Data,2003
2039,872787,Spectral bloom filters,"Saar Cohen, Yossi Matias",International Conference on Management of Data,2003
2040,872809,Stream processing of XPath queries with predicates,"Ashish Kumar Gupta, Dan Suciu",International Conference on Management of Data,2003
2041,872807,Formal semantics and analysis of object queries,G. M. Bierman,International Conference on Management of Data,2003
2042,872806,A theory of redo recovery,"David Lomet, Mark Tuttle",International Conference on Management of Data,2003
2043,872804,A characterization of the sensitivity of query optimization to storage access cost parameters,"Frederick R. Reiss, Tapas Kanungo",International Conference on Management of Data,2003
2044,872803,Estimating compilation time of a query optimizer,"Ihab F. Ilyas, Jun Rao, Guy Lohman, Dengfeng Gao, Eileen Lin",International Conference on Management of Data,2003
2045,872802,Factorizing complex predicates in queries to exploit indexes,"Surajit Chaudhuri, Prasanna Ganesan, Sunita Sarawagi",International Conference on Management of Data,2003
2046,872800,Scientific data repositories: designing for a moving target,"Etzard Stolte, Christoph von Praun, Gustavo Alonso, Thomas Gross",International Conference on Management of Data,2003
2047,872799,Extracting structured data from Web pages,"Arvind Arasu, Hector Garcia-Molina, Stanford University",International Conference on Management of Data,2003
2048,872818,Cache-and-query for wide area sensor databases,"Amol Deshpande, Suman Nath, Phillip B. Gibbons, Srinivasan Seshan",International Conference on Management of Data,2003
2049,872820,Composing XSL transformations with XML publishing views,"Chengkai Li, Philip Bohannon, P. P. S. Narayan",International Conference on Management of Data,2003
2050,872815,Contorting high dimensional data for efficient main memory KNN processing,"Bin Cui, Beng Chin Ooi, Jianwen Su, Kian-Lee Tan",International Conference on Management of Data,2003
2051,872817,The design of an acquisitional query processor for sensor networks,"Samuel Madden, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong",International Conference on Management of Data,2003
2052,872813,Hardware acceleration for spatial selections and joins,"Chengyu Sun, Divyakant Agrawal, Amr El Abbadi",International Conference on Management of Data,2003
2053,872814,An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003
2054,872810,XPath queries on streaming data,"Feng Peng, Sudarshan S. Chawathe",International Conference on Management of Data,2003
2055,872812,Location-based spatial queries,"Jun Zhang, Manli Zhu, Dimitris Papadias, Yufei Tao, Dik Lun Lee",International Conference on Management of Data,2003
2056,872829,QCluster: relevance feedback using adaptive clustering for content-based image retrieval,"Deok-Hwan Kim, Chin-Wan Chung",International Conference on Management of Data,2003
2057,872831,On relational support for XML publishing: beyond sorting and tagging,"Surajit Chaudhuri, Raghav Kaushik, Jeffrey F. Naughton",International Conference on Management of Data,2003
2058,872826,A framework for diagnosing changes in evolving data streams,Charu C. Aggarwal,International Conference on Management of Data,2003
2059,872828,Using sets of feature vectors for similarity search on voxelized CAD objects,"Hans-Peter Kriegel, Stefan Brecheisen, Peer Kr&#246;ger, Martin Pfeifle, Matthias Schubert",International Conference on Management of Data,2003
2060,872823,Evaluating probabilistic queries over imprecise data,"Reynold Cheng, Dmitri V. Kalashnikov, Sunil Prabhakar",International Conference on Management of Data,2003
2061,872825,Adaptive filters for continuous queries over distributed data streams,"Chris Olston, Jing Jiang, Jennifer Widom",International Conference on Management of Data,2003
2062,872821,Dynamic XML documents with distribution and replication,"Serge Abiteboul, Angela Bonifati, Gr&#233;gory Cob&#233;na, Ioana Manolescu, Tova Milo",International Conference on Management of Data,2003
2063,872822,Dynamic sample selection for approximate query processing,"Brian Babcock, Surajit Chaudhuri, Gautam Das",International Conference on Management of Data,2003
2064,776998,Database principles,Leonid Libkin,ACM SIGMOD Record ,2003
2065,776996,Peer-to-peer: harnessing the power of disruptive technologies,Mario A. Nascimento,ACM SIGMOD Record ,2003
2066,777000,A mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary B+-trees,"Eugene Inseok Chong, Jagannathan Srinivasan, Souripriya Das, Chuck Freiwald, Aravind Yalamanchi, Mahesh Jagannath, Anh-Tuan Tran, Ramkumar Krishnan, Richard Jiang",ACM SIGMOD Record ,2003
2067,776999,A Web odyssey: from codd to XML,Victor Vianu,ACM SIGMOD Record ,2003
2068,777002,XML schema,"Charles E. Campbell, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003
2069,777001,Standards,Andrew Eisenberg,ACM SIGMOD Record ,2003
2070,777004,Time management for new faculty,"Anastassia Ailamaki, Johannes Gehrke",ACM SIGMOD Record ,2003
2071,777003,Career forum,Alexandros Labrinidis,ACM SIGMOD Record ,2003
2072,777945,Discovering all most specific sentences,"Dimitrios Gunopulos, Roni Khardon, Heikki Mannila, Sanjeev Saluja, Hannu Toivonen, Ram Sewak Sharma",ACM Transactions on Database Systems (TODS) ,2003
2073,777944,Spatial queries in dynamic environments,"Yufei Tao, Dimitris Papadias",ACM Transactions on Database Systems (TODS) ,2003
2074,872759,Improving the efficiency of database-system teaching,Jeffrey D. Ullman,International Conference on Management of Data,2003
2075,777946,On the computation of relational view complements,"Jens Lechtenb&#246;rger, Gottfried Vossen",ACM Transactions on Database Systems (TODS) ,2003
2076,872762,XRANK: ranked keyword search over XML documents,"Lin Guo, Feng Shao, Chavdar Botev, Jayavel Shanmugasundaram",International Conference on Management of Data,2003
2077,872761,Querying structured text in an XML database,"Shurug Al-Khalifa, Cong Yu, H. V. Jagadish",International Conference on Management of Data,2003
2078,872765,Approximate join processing over data streams,"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",International Conference on Management of Data,2003
2079,872764,Distributed top-k monitoring,"Brian Babcock, Chris Olston",International Conference on Management of Data,2003
2080,872767,Spreadsheets in RDBMS for OLAP,"Andrew Witkowski, Srikanth Bellamkonda, Tolga Bozkaya, Gregory Dorman, Nathan Folkert, Abhinav Gupta, Lei Shen, Sankar Subramanian",International Conference on Management of Data,2003
2081,872768,QC-trees: an efficient summary structure for semantic OLAP,"Laks V. S. Lakshmanan, Jian Pei, Yan Zhao",International Conference on Management of Data,2003
2082,872770,Winnowing: local algorithms for document fingerprinting,"Saul Schleimer, Daniel S. Wilkerson, Alex Aiken",International Conference on Management of Data,2003
2083,872771,Information sharing across private databases,"Rakesh Agrawal, Alexandre Evfimievski, Ramakrishnan Srikant",International Conference on Management of Data,2003
2084,872772,Rights protection for relational data,"Radu Sion, Mikhail Atallah, Sunil Prabhakar",International Conference on Management of Data,2003
