,median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
18338,500001.0,6.1655,52.0,1945.0,293.0,,275.0,37.44,-122.15
18339,500001.0,6.6756,52.0,3117.0,468.0,,421.0,37.44,-122.14
18340,500001.0,8.2664,52.0,1944.0,308.0,,293.0,37.43,-122.14
18341,500001.0,12.5902,52.0,1327.0,190.0,,189.0,37.43,-122.14
18342,500001.0,6.5829,52.0,1383.0,227.0,,249.0,37.43,-122.14
18343,476300.0,5.0203,47.0,2600.0,490.0,1149.0,465.0,37.43,-122.15
18344,404800.0,3.9243,44.0,3558.0,839.0,1779.0,832.0,37.42,-122.15
18345,378600.0,4.0686,18.0,2060.0,563.0,1144.0,600.0,37.43,-122.14
18346,375000.0,1.9045,20.0,11709.0,3618.0,7604.0,3589.0,37.43,-122.15
18347,500001.0,11.0492,34.0,4448.0,610.0,,581.0,37.42,-122.16
18348,500001.0,10.476,15.0,2577.0,360.0,,364.0,37.41,-122.15
18349,387500.0,4.0972,24.0,3924.0,1142.0,7174.0,950.0,37.43,-122.17
18350,475000.0,7.0309,29.0,473.0,103.0,,87.0,37.41,-122.15
18351,500001.0,10.7237,21.0,1034.0,117.0,,117.0,37.41,-122.18
18352,500001.0,12.0372,27.0,3385.0,427.0,,409.0,37.39,-122.13
18353,500001.0,10.7355,37.0,1446.0,181.0,,190.0,37.37,-122.12
18354,500001.0,13.1867,34.0,1575.0,183.0,,180.0,37.36,-122.11
18355,500001.0,11.806,30.0,2139.0,260.0,,242.0,37.37,-122.13
18356,500001.0,10.4277,26.0,2859.0,343.0,,336.0,37.38,-122.14
18357,500001.0,9.3586,32.0,1433.0,199.0,,201.0,37.36,-122.1
18358,500001.0,8.5294,35.0,2063.0,266.0,,252.0,37.36,-122.1
18359,500001.0,7.579399999999999,37.0,1795.0,285.0,,261.0,37.35,-122.09
18360,500001.0,10.0259,30.0,1502.0,186.0,,180.0,37.35,-122.09
18361,500001.0,12.1387,23.0,11294.0,1377.0,,1367.0,37.36,-122.14
18362,500001.0,12.9792,23.0,3814.0,485.0,,464.0,37.35,-122.15
18363,500001.0,13.8093,7.0,189.0,26.0,,29.0,37.31,-122.11
18364,500001.0,8.6196,11.0,436.0,70.0,,75.0,37.29,-122.12
18365,360000.0,5.8691,21.0,349.0,64.0,,56.0,37.28,-122.12
18366,500001.0,,21.0,427.0,63.0,182.0,70.0,37.24,-122.08
18367,318700.0,,37.0,3852.0,652.0,1534.0,567.0,37.18,-122.01
18368,279900.0,,42.0,2533.0,433.0,957.0,398.0,37.16,-121.98
18369,293300.0,,43.0,1529.0,311.0,570.0,250.0,37.16,-121.9
18370,398500.0,,37.0,1150.0,203.0,511.0,179.0,37.13,-121.93
18371,226400.0,,24.0,4420.0,996.0,2981.0,975.0,37.24,-121.88
18372,255800.0,,24.0,7521.0,1364.0,3970.0,1318.0,37.24,-121.9
18373,361200.0,,18.0,7245.0,1029.0,2893.0,1049.0,37.22,-121.86
18374,271400.0,,24.0,4337.0,670.0,1936.0,652.0,37.23,-121.86
18375,362700.0,,21.0,6203.0,798.0,2494.0,800.0,37.22,-121.85
18376,459200.0,,14.0,5636.0,697.0,2281.0,680.0,37.21,-121.89
18377,473400.0,,6.0,9176.0,1201.0,3637.0,1138.0,37.18,-121.84
18378,485000.0,,17.0,2825.0,365.0,1052.0,345.0,37.22,-121.87
18379,405900.0,,26.0,1921.0,250.0,725.0,253.0,37.22,-121.87
18380,500001.0,,23.0,2552.0,305.0,916.0,316.0,37.21,-121.86
18381,500001.0,,18.0,1080.0,122.0,382.0,121.0,37.21,-121.87
18382,500001.0,,7.0,5389.0,903.0,2232.0,825.0,37.23,-121.83
18383,434500.0,,45.0,1797.0,303.0,870.0,281.0,37.19,-121.8
18384,418300.0,,15.0,5468.0,676.0,2221.0,675.0,37.21,-121.84
18385,348000.0,,6.0,3694.0,574.0,1554.0,527.0,37.2,-121.83
18386,387500.0,,14.0,2714.0,361.0,1259.0,375.0,37.21,-121.83
18387,355900.0,,16.0,3574.0,466.0,1503.0,487.0,37.23,-121.89
18388,361600.0,,20.0,7754.0,976.0,3094.0,941.0,37.23,-121.89
18389,394200.0,,14.0,7174.0,950.0,2782.0,899.0,37.24,-121.88
18390,361400.0,,19.0,7357.0,963.0,3018.0,981.0,37.23,-121.87
18391,305600.0,6.7064,16.0,3298.0,451.0,,423.0,37.27,-121.87
18392,279300.0,7.5845,25.0,1730.0,226.0,,243.0,37.27,-121.87
18393,279500.0,5.6139,19.0,1852.0,268.0,,272.0,37.27,-121.86
18394,269400.0,5.0292,18.0,3561.0,560.0,1753.0,553.0,37.27,-121.87
18395,246500.0,5.6876,17.0,4393.0,709.0,,692.0,37.27,-121.86
18396,253800.0,,15.0,4713.0,769.0,2519.0,778.0,37.23,-121.77
18397,191100.0,,16.0,1617.0,306.0,667.0,264.0,37.22,-121.77
18398,299300.0,,16.0,3992.0,540.0,2097.0,555.0,37.22,-121.77
18399,233900.0,,16.0,4274.0,715.0,2240.0,704.0,37.23,-121.76
18400,234600.0,,25.0,5939.0,989.0,3275.0,954.0,37.25,-121.84
18401,245200.0,,22.0,5507.0,841.0,2785.0,848.0,37.23,-121.83
18402,274100.0,,18.0,3574.0,504.0,1803.0,536.0,37.24,-121.84
18403,238800.0,,24.0,7991.0,1286.0,4017.0,1213.0,37.24,-121.84
18404,237600.0,,17.0,6425.0,1268.0,3934.0,1238.0,37.24,-121.85
18405,262400.0,,16.0,6958.0,1300.0,2965.0,1217.0,37.25,-121.86
18406,230900.0,5.2166,17.0,3057.0,606.0,2030.0,602.0,37.28,-121.83
18407,224000.0,5.9214,20.0,3244.0,520.0,,469.0,37.27,-121.81
18408,221500.0,5.0772,17.0,3912.0,737.0,2693.0,746.0,37.27,-121.8
18409,279100.0,6.3566,16.0,2030.0,321.0,,365.0,37.27,-121.82
18410,209700.0,4.3438,22.0,2996.0,695.0,2169.0,607.0,37.27,-121.81
18411,195000.0,4.8862,26.0,1394.0,238.0,990.0,315.0,37.26,-121.8
18412,184400.0,2.875,18.0,3631.0,947.0,2357.0,757.0,37.26,-121.8
18413,294200.0,7.3339,17.0,1957.0,261.0,,269.0,37.27,-121.85
18414,198400.0,4.2083,9.0,3624.0,812.0,1856.0,721.0,37.27,-121.84
18415,250800.0,5.0186,17.0,2795.0,482.0,1904.0,506.0,37.27,-121.84
18416,282600.0,4.5615,8.0,4454.0,1058.0,2595.0,1027.0,37.27,-121.83
18417,253200.0,5.5,16.0,2429.0,387.0,,363.0,37.27,-121.84
18418,311500.0,6.6712,14.0,2855.0,380.0,,383.0,37.27,-121.83
18419,218700.0,5.1356,10.0,3030.0,574.0,1623.0,589.0,37.26,-121.82
18420,259300.0,5.5875,11.0,2394.0,403.0,,409.0,37.26,-121.83
18421,236200.0,4.0547,14.0,3379.0,683.0,1465.0,620.0,37.26,-121.81
18422,249500.0,5.9359,16.0,1911.0,327.0,,332.0,37.26,-121.81
18423,350000.0,2.0288,20.0,3398.0,771.0,1231.0,744.0,37.25,-121.81
18424,244500.0,4.1926,12.0,2070.0,587.0,1216.0,532.0,37.25,-121.81
18425,213100.0,4.5033,7.0,3609.0,751.0,1739.0,682.0,37.26,-121.83
18426,194300.0,3.9461,16.0,2650.0,600.0,1969.0,586.0,37.25,-121.82
18427,123400.0,,17.0,2332.0,637.0,1636.0,623.0,37.25,-121.83
18428,234500.0,5.6652,17.0,1051.0,172.0,,173.0,37.26,-121.87
18429,224100.0,5.5121,16.0,2814.0,485.0,,465.0,37.26,-121.86
18430,265700.0,5.6223,24.0,2383.0,343.0,,341.0,37.26,-121.87
18431,289200.0,6.4339,16.0,1982.0,280.0,,297.0,37.26,-121.85
18432,311800.0,7.432299999999999,16.0,2312.0,303.0,,295.0,37.26,-121.85
18433,291200.0,6.8194,16.0,1816.0,241.0,,234.0,37.26,-121.85
18434,184800.0,5.0509,5.0,1808.0,340.0,825.0,339.0,37.26,-121.84
18435,257400.0,5.5849,15.0,3243.0,551.0,,551.0,37.26,-121.83
18436,141600.0,4.8355,17.0,2363.0,473.0,1369.0,442.0,37.25,-121.84
18437,183900.0,3.7844,4.0,2498.0,775.0,1213.0,631.0,37.25,-121.87
18438,241200.0,5.4939,20.0,3773.0,624.0,,607.0,37.25,-121.85
18439,237400.0,,23.0,2543.0,388.0,1297.0,385.0,37.24,-121.83
18440,234400.0,,21.0,3250.0,610.0,1978.0,568.0,37.24,-121.81
18441,241000.0,,20.0,3671.0,567.0,1944.0,589.0,37.24,-121.82
18442,245600.0,5.8305,24.0,3344.0,531.0,,541.0,37.25,-121.82
18443,241200.0,5.1663,25.0,4021.0,634.0,2178.0,650.0,37.25,-121.82
18444,159000.0,4.4565,5.0,1975.0,520.0,861.0,440.0,37.25,-121.81
18445,251800.0,,25.0,4096.0,623.0,2128.0,618.0,37.25,-121.81
18446,291500.0,,23.0,4487.0,584.0,2024.0,580.0,37.23,-121.82
18447,233100.0,,25.0,2349.0,394.0,1266.0,383.0,37.23,-121.82
18448,253300.0,,16.0,1674.0,281.0,850.0,254.0,37.23,-121.81
18449,248000.0,,19.0,2635.0,427.0,1497.0,410.0,37.23,-121.81
18450,257200.0,,24.0,2413.0,369.0,1237.0,381.0,37.23,-121.81
18451,278300.0,,17.0,2319.0,324.0,1076.0,338.0,37.23,-121.81
18452,262700.0,,17.0,2123.0,341.0,1067.0,339.0,37.24,-121.78
18453,217100.0,,18.0,2127.0,387.0,1547.0,402.0,37.22,-121.78
18454,229100.0,,18.0,1747.0,317.0,1055.0,285.0,37.23,-121.78
18455,289600.0,,16.0,2240.0,300.0,1221.0,305.0,37.23,-121.79
18456,259500.0,,17.0,2281.0,359.0,1226.0,394.0,37.23,-121.79
18457,265800.0,,18.0,3179.0,526.0,1663.0,507.0,37.23,-121.8
18458,272400.0,,18.0,2581.0,358.0,1284.0,377.0,37.23,-121.8
18459,260700.0,6.223,10.0,3301.0,593.0,,575.0,37.27,-121.8
18460,260500.0,5.9053,16.0,1868.0,285.0,,284.0,37.26,-121.8
18461,500001.0,4.6458,17.0,250.0,52.0,141.0,51.0,37.26,-121.76
18462,261100.0,,12.0,10236.0,1878.0,5674.0,1816.0,37.24,-121.77
18463,385700.0,,15.0,531.0,154.0,469.0,155.0,37.2,-121.7
18464,500001.0,,11.0,1290.0,197.0,881.0,191.0,37.19,-121.74
18465,394100.0,,21.0,1062.0,179.0,631.0,185.0,37.16,-121.72
18466,467700.0,,18.0,3167.0,478.0,1414.0,482.0,37.11,-121.75
18467,412600.0,,19.0,3754.0,588.0,1692.0,550.0,37.0,-121.68
18468,416300.0,,16.0,5498.0,729.0,2051.0,694.0,37.15,-121.61
18469,344500.0,,14.0,9483.0,1361.0,4108.0,1281.0,37.13,-121.6
18470,288100.0,,13.0,4780.0,798.0,2795.0,764.0,37.15,-121.64
18471,229800.0,,14.0,5487.0,1024.0,2823.0,979.0,37.14,-121.64
18472,248200.0,,17.0,1830.0,398.0,1110.0,388.0,37.12,-121.63
18473,386200.0,,12.0,4077.0,590.0,1618.0,540.0,37.14,-121.69
18474,226900.0,,20.0,4477.0,924.0,2656.0,871.0,37.13,-121.66
18475,239300.0,,14.0,4721.0,999.0,2648.0,888.0,37.12,-121.65
18476,436700.0,,19.0,3785.0,611.0,2198.0,610.0,37.11,-121.66
18477,321700.0,,14.0,6006.0,914.0,2915.0,898.0,37.11,-121.65
18478,335000.0,,14.0,5034.0,797.0,2124.0,790.0,37.1,-121.63
18479,300800.0,,19.0,3269.0,483.0,1383.0,452.0,37.13,-121.67
18480,393100.0,,17.0,6725.0,1051.0,3439.0,1027.0,37.08,-121.56
18481,386800.0,,21.0,5322.0,908.0,3011.0,895.0,37.06,-121.61
18482,350000.0,,24.0,1511.0,318.0,1052.0,292.0,37.09,-121.6
18483,260700.0,,37.0,1593.0,303.0,1030.0,287.0,37.09,-121.62
18484,234000.0,,44.0,3192.0,565.0,1439.0,568.0,37.01,-121.58
18485,260300.0,,18.0,7241.0,1225.0,4168.0,1138.0,37.0,-121.57
18486,279800.0,,14.0,5231.0,817.0,2634.0,799.0,36.98,-121.57
18487,264700.0,,15.0,2873.0,547.0,1582.0,567.0,37.01,-121.58
18488,308700.0,,16.0,865.0,123.0,403.0,130.0,36.97,-121.59
18489,251500.0,,16.0,6637.0,1171.0,3575.0,1162.0,37.01,-121.59
18490,298500.0,,5.0,6529.0,1010.0,3071.0,977.0,37.03,-121.61
18491,198600.0,,16.0,3120.0,685.0,2383.0,681.0,37.03,-121.58
18492,203600.0,,27.0,2303.0,471.0,1447.0,467.0,37.02,-121.58
18493,228600.0,,14.0,6355.0,1279.0,3704.0,1224.0,37.02,-121.59
18494,178000.0,,17.0,2889.0,624.0,2681.0,608.0,37.02,-121.57
18495,170300.0,,44.0,1448.0,393.0,1066.0,357.0,37.01,-121.57
18496,160100.0,,20.0,3976.0,953.0,3866.0,950.0,37.0,-121.56
18497,305000.0,,27.0,2361.0,449.0,1782.0,397.0,36.99,-121.54
18498,374600.0,,19.0,2372.0,394.0,1142.0,365.0,37.02,-121.51
18499,500001.0,5.2327,34.0,440.0,90.0,217.0,93.0,37.35,-121.74
18500,262500.0,3.6964,39.0,759.0,141.0,252.0,106.0,37.37,-121.55
18501,131300.0,,52.0,220.0,32.0,55.0,26.0,37.19,-121.59
18502,340900.0,,25.0,474.0,92.0,300.0,104.0,37.06,-121.37
18503,390000.0,,10.0,212.0,38.0,78.0,21.0,37.18,-122.03
18504,400000.0,,26.0,50.0,5.0,17.0,4.0,37.13,-121.96
18505,350000.0,,37.0,74.0,19.0,63.0,17.0,37.14,-121.98
18506,137500.0,,16.0,32.0,4.0,36.0,5.0,37.0,-122.0
18507,271400.0,,29.0,227.0,45.0,112.0,41.0,36.99,-122.01
18508,263100.0,,28.0,1321.0,240.0,652.0,239.0,36.99,-122.01
18509,281500.0,,29.0,3119.0,507.0,1476.0,487.0,36.99,-121.99
18510,256300.0,,40.0,1104.0,224.0,669.0,215.0,36.98,-121.99
18511,239200.0,,43.0,1636.0,324.0,792.0,325.0,36.98,-122.0
18512,233000.0,,41.0,2548.0,508.0,1290.0,488.0,36.99,-122.01
18513,265300.0,,47.0,1250.0,249.0,607.0,234.0,36.98,-122.01
18514,245000.0,,30.0,2156.0,487.0,1023.0,458.0,36.99,-122.02
18515,187500.0,,21.0,1484.0,394.0,984.0,380.0,36.98,-122.02
18516,212500.0,,44.0,1153.0,238.0,657.0,219.0,36.98,-122.02
18517,404700.0,,35.0,2155.0,355.0,866.0,335.0,36.98,-122.04
18518,367600.0,,33.0,797.0,125.0,385.0,133.0,36.98,-122.04
18519,362300.0,,30.0,2695.0,424.0,1098.0,420.0,36.97,-122.04
18520,131300.0,,14.0,1547.0,374.0,4731.0,348.0,37.0,-122.06
18521,263800.0,,20.0,2428.0,473.0,1145.0,454.0,36.97,-122.05
18522,294100.0,,16.0,3363.0,611.0,1603.0,556.0,36.97,-122.05
18523,320900.0,,15.0,3385.0,669.0,1571.0,615.0,36.98,-122.06
18524,258300.0,,51.0,1076.0,206.0,495.0,201.0,36.98,-122.04
18525,266400.0,,45.0,1302.0,245.0,621.0,258.0,36.97,-122.04
18526,253100.0,,52.0,1901.0,335.0,955.0,301.0,36.97,-122.04
18527,238600.0,,49.0,792.0,136.0,331.0,137.0,36.97,-122.04
18528,223900.0,,44.0,1294.0,269.0,645.0,259.0,36.96,-122.04
18529,255400.0,,37.0,2817.0,716.0,1341.0,662.0,36.98,-122.03
18530,229400.0,,47.0,2403.0,517.0,1144.0,455.0,36.98,-122.01
18531,217500.0,,35.0,1053.0,263.0,552.0,237.0,36.98,-122.02
18532,166700.0,,21.0,607.0,155.0,226.0,136.0,36.98,-122.02
18533,195300.0,,29.0,2568.0,747.0,1743.0,659.0,36.97,-122.02
18534,260900.0,,43.0,2162.0,509.0,1208.0,464.0,36.97,-122.01
18535,232800.0,,52.0,920.0,202.0,525.0,264.0,36.97,-122.01
18536,240000.0,,35.0,1605.0,392.0,743.0,382.0,36.97,-122.01
18537,275000.0,,20.0,2502.0,454.0,981.0,399.0,36.98,-122.0
18538,242400.0,,27.0,2820.0,730.0,1511.0,745.0,36.98,-122.01
18539,240500.0,,30.0,1029.0,242.0,753.0,249.0,36.97,-122.0
18540,400000.0,,51.0,1616.0,374.0,608.0,302.0,36.93,-122.0
18541,326700.0,,52.0,1217.0,325.0,508.0,237.0,36.95,-122.01
18542,234400.0,,51.0,924.0,232.0,488.0,228.0,36.97,-122.03
18543,225000.0,,36.0,337.0,69.0,223.0,68.0,36.97,-122.03
18544,262500.0,,52.0,403.0,72.0,200.0,73.0,36.97,-122.03
18545,237500.0,,40.0,1193.0,227.0,570.0,204.0,36.97,-122.04
18546,232600.0,,18.0,2677.0,785.0,1391.0,656.0,36.96,-122.03
18547,250000.0,,44.0,594.0,169.0,325.0,139.0,36.97,-122.02
18548,281300.0,,39.0,2124.0,661.0,1365.0,606.0,36.97,-122.02
18549,112500.0,,52.0,775.0,305.0,1054.0,305.0,36.96,-122.02
18550,243500.0,,40.0,584.0,126.0,316.0,139.0,36.96,-122.03
18551,216100.0,,28.0,1607.0,421.0,926.0,385.0,36.96,-122.03
18552,202000.0,,32.0,1438.0,306.0,802.0,293.0,36.96,-122.04
18553,196400.0,,42.0,538.0,107.0,200.0,104.0,36.96,-122.04
18554,206400.0,,42.0,1149.0,264.0,703.0,232.0,36.96,-122.04
18555,284200.0,,32.0,2182.0,406.0,1122.0,370.0,36.96,-122.03
18556,263800.0,,36.0,1862.0,364.0,1080.0,364.0,36.95,-122.04
18557,388500.0,,19.0,691.0,191.0,324.0,167.0,36.91,-122.01
18558,226500.0,,30.0,971.0,185.0,644.0,173.0,36.96,-122.05
18559,258300.0,,52.0,65.0,17.0,24.0,10.0,36.96,-122.06
18560,276000.0,,18.0,2232.0,440.0,1091.0,458.0,36.87,-122.05
18561,265800.0,,27.0,1987.0,374.0,961.0,343.0,36.95,-122.04
18562,116600.0,,52.0,3365.0,644.0,796.0,333.0,37.0,-122.04
18563,173200.0,,32.0,1461.0,422.0,1494.0,416.0,36.91,-121.75
18564,156000.0,,29.0,1210.0,281.0,863.0,262.0,36.92,-121.74
18565,151700.0,,17.0,2648.0,589.0,1193.0,540.0,36.92,-121.74
18566,164600.0,,14.0,3355.0,695.0,1350.0,697.0,36.92,-121.74
18567,218100.0,,24.0,4026.0,881.0,2264.0,863.0,36.93,-121.75
18568,194500.0,,48.0,1801.0,353.0,1071.0,361.0,36.92,-121.75
18569,177800.0,,46.0,1362.0,321.0,1068.0,305.0,36.92,-121.75
18570,238300.0,,36.0,2096.0,409.0,1454.0,394.0,36.92,-121.76
18571,160700.0,,46.0,947.0,257.0,1120.0,264.0,36.92,-121.76
18572,161400.0,,52.0,1211.0,447.0,1102.0,392.0,36.91,-121.75
18573,155000.0,,23.0,1276.0,437.0,1359.0,376.0,36.91,-121.76
18574,151400.0,,42.0,1368.0,468.0,2312.0,484.0,36.91,-121.75
18575,162000.0,,8.0,2715.0,750.0,2580.0,718.0,36.91,-121.77
18576,121400.0,,44.0,919.0,309.0,1321.0,301.0,36.9,-121.76
18577,190400.0,,20.0,2587.0,547.0,1534.0,540.0,36.93,-121.77
18578,184300.0,,24.0,1943.0,447.0,1844.0,461.0,36.93,-121.77
18579,190000.0,,33.0,1406.0,317.0,1075.0,301.0,36.93,-121.77
18580,169700.0,,20.0,2687.0,637.0,2154.0,610.0,36.92,-121.76
18581,194800.0,,9.0,4934.0,1112.0,3198.0,977.0,36.92,-121.77
18582,189100.0,,19.0,2512.0,509.0,1856.0,537.0,36.93,-121.79
18583,241200.0,,19.0,1515.0,253.0,975.0,266.0,36.92,-121.78
18584,178400.0,,21.0,2794.0,662.0,2236.0,565.0,36.93,-121.78
18585,171300.0,,18.0,1063.0,341.0,1033.0,313.0,36.94,-121.77
18586,192200.0,,34.0,2152.0,430.0,1516.0,386.0,36.95,-121.79
18587,190100.0,,29.0,2377.0,476.0,1669.0,499.0,36.94,-121.8
18588,177500.0,,20.0,1201.0,282.0,601.0,234.0,37.08,-122.25
18589,334000.0,,18.0,2420.0,439.0,1278.0,416.0,37.08,-122.14
18590,315800.0,,18.0,3337.0,549.0,1449.0,519.0,37.05,-122.11
18591,350000.0,,27.0,991.0,194.0,543.0,155.0,36.97,-122.13
18592,240000.0,,26.0,1127.0,199.0,543.0,199.0,37.13,-122.07
18593,222600.0,,46.0,695.0,136.0,408.0,148.0,37.09,-122.09
18594,231600.0,,32.0,2637.0,489.0,1031.0,410.0,37.11,-122.09
18595,239600.0,,36.0,1397.0,289.0,661.0,243.0,37.09,-122.12
18596,214300.0,,33.0,3581.0,734.0,1780.0,663.0,37.07,-122.09
18597,204800.0,,35.0,1541.0,297.0,791.0,277.0,37.08,-122.08
18598,202300.0,,35.0,6422.0,1380.0,2755.0,1064.0,37.17,-122.16
18599,206900.0,,51.0,2419.0,485.0,1078.0,435.0,37.12,-122.12
18600,284100.0,,17.0,1457.0,289.0,591.0,235.0,37.15,-122.18
18601,185100.0,,32.0,1602.0,317.0,752.0,275.0,37.16,-122.12
18602,273300.0,,18.0,808.0,136.0,420.0,145.0,37.19,-122.1
18603,273900.0,,23.0,506.0,96.0,264.0,89.0,37.15,-122.08
18604,206800.0,,46.0,1993.0,404.0,850.0,327.0,37.11,-122.11
18605,204100.0,,29.0,3201.0,640.0,1722.0,570.0,37.14,-122.11
18606,180300.0,,39.0,2854.0,613.0,1338.0,518.0,37.15,-122.13
18607,394900.0,,15.0,1969.0,332.0,822.0,324.0,37.21,-122.09
18608,383300.0,,17.0,4413.0,672.0,1674.0,608.0,37.12,-122.0
18609,154500.0,,30.0,1427.0,311.0,686.0,251.0,37.12,-122.04
18610,196400.0,,36.0,2066.0,401.0,942.0,344.0,37.11,-122.02
18611,146300.0,,39.0,1065.0,248.0,497.0,208.0,37.11,-122.05
18612,270000.0,,21.0,5639.0,894.0,2670.0,871.0,37.08,-122.07
18613,201300.0,,41.0,2422.0,502.0,915.0,366.0,37.05,-122.05
18614,232300.0,,31.0,1634.0,370.0,939.0,332.0,37.06,-122.07
18615,220900.0,,34.0,2800.0,577.0,1353.0,512.0,37.04,-122.08
18616,203700.0,,36.0,4682.0,899.0,2143.0,832.0,37.03,-122.08
18617,312300.0,,17.0,4977.0,994.0,1987.0,947.0,37.04,-122.04
18618,322000.0,,21.0,4650.0,733.0,2014.0,704.0,37.03,-122.03
18619,500001.0,,20.0,1005.0,138.0,345.0,129.0,37.01,-122.02
18620,440500.0,,30.0,2077.0,342.0,816.0,328.0,37.0,-122.03
18621,261500.0,,20.0,467.0,95.0,229.0,86.0,37.08,-122.04
18622,240000.0,,35.0,1818.0,368.0,682.0,254.0,37.09,-122.02
18623,190900.0,,12.0,2010.0,422.0,784.0,407.0,37.05,-122.03
18624,308100.0,,19.0,4113.0,767.0,2006.0,732.0,37.06,-122.01
18625,373400.0,,17.0,4154.0,739.0,2149.0,693.0,37.08,-122.0
18626,397700.0,,21.0,2387.0,357.0,913.0,341.0,37.11,-121.95
18627,331500.0,,20.0,922.0,155.0,361.0,135.0,37.1,-121.96
18628,402300.0,,20.0,1918.0,304.0,798.0,302.0,37.1,-121.87
18629,356600.0,,23.0,1708.0,287.0,670.0,238.0,37.1,-121.9
18630,363500.0,,36.0,1522.0,230.0,677.0,206.0,37.04,-121.93
18631,386400.0,,17.0,1343.0,203.0,511.0,185.0,37.03,-121.96
18632,340600.0,,14.0,679.0,108.0,306.0,113.0,37.05,-121.93
18633,390000.0,,16.0,1321.0,224.0,650.0,206.0,37.06,-121.96
18634,353000.0,,19.0,2023.0,392.0,955.0,328.0,37.05,-121.99
18635,304400.0,,20.0,2403.0,376.0,1149.0,369.0,37.06,-122.0
18636,355300.0,,21.0,5904.0,956.0,2616.0,916.0,37.03,-122.01
18637,371600.0,,21.0,2073.0,357.0,1044.0,351.0,37.01,-121.97
18638,262400.0,,14.0,6787.0,1454.0,3416.0,1357.0,36.99,-121.98
18639,272900.0,,25.0,990.0,166.0,522.0,185.0,37.0,-121.97
18640,215800.0,,29.0,2681.0,632.0,1652.0,620.0,36.98,-121.98
18641,207000.0,,16.0,1592.0,369.0,1039.0,351.0,36.99,-121.99
18642,234600.0,,25.0,2113.0,422.0,1365.0,439.0,36.98,-121.99
18643,215600.0,,19.0,5613.0,1321.0,3018.0,1268.0,36.98,-121.99
18644,251900.0,,21.0,3349.0,737.0,1952.0,718.0,36.97,-121.98
18645,258300.0,,20.0,3495.0,818.0,2186.0,772.0,36.96,-121.98
18646,213200.0,,15.0,3044.0,786.0,1306.0,693.0,36.97,-121.99
18647,256700.0,,39.0,2702.0,646.0,1136.0,491.0,36.97,-122.0
18648,422400.0,,42.0,1275.0,272.0,451.0,200.0,36.96,-121.99
18649,377300.0,,16.0,875.0,201.0,300.0,157.0,36.96,-121.99
18650,294400.0,,37.0,2846.0,553.0,939.0,433.0,36.88,-121.96
18651,228500.0,,24.0,3665.0,870.0,1954.0,833.0,36.97,-121.97
18652,234600.0,,27.0,4001.0,999.0,1808.0,945.0,36.96,-121.97
18653,245100.0,,31.0,3209.0,723.0,1489.0,692.0,36.96,-121.98
18654,229200.0,,16.0,4907.0,1117.0,2265.0,1048.0,36.98,-121.96
18655,252400.0,,17.0,2813.0,497.0,1337.0,477.0,36.98,-121.97
18656,228600.0,,15.0,2849.0,668.0,1546.0,582.0,36.97,-121.97
18657,263800.0,,23.0,4324.0,1034.0,1844.0,875.0,36.97,-121.96
18658,290700.0,,24.0,3010.0,562.0,1360.0,504.0,36.98,-121.94
18659,264300.0,,21.0,3520.0,831.0,1486.0,753.0,36.98,-121.94
18660,261200.0,,34.0,3745.0,958.0,1622.0,802.0,36.98,-121.95
18661,330800.0,,31.0,1738.0,422.0,746.0,355.0,36.97,-121.94
18662,283500.0,,19.0,6356.0,1100.0,2954.0,1070.0,36.99,-121.93
18663,315200.0,,32.0,2210.0,426.0,1082.0,396.0,37.0,-121.94
18664,305200.0,,20.0,3847.0,727.0,1725.0,737.0,37.0,-121.96
18665,238000.0,,23.0,3209.0,748.0,1423.0,666.0,36.99,-121.96
18666,221700.0,,11.0,4571.0,924.0,2004.0,847.0,36.99,-121.94
18667,351800.0,,16.0,8638.0,1392.0,3706.0,1251.0,37.0,-121.86
18668,322300.0,,23.0,5675.0,964.0,2197.0,880.0,36.99,-121.91
18669,233300.0,,16.0,1957.0,408.0,865.0,369.0,36.98,-121.91
18670,289500.0,,21.0,4117.0,752.0,2001.0,763.0,36.98,-121.88
18671,231900.0,,19.0,4920.0,1092.0,1807.0,922.0,36.97,-121.91
18672,252300.0,,29.0,3457.0,699.0,1327.0,563.0,36.95,-121.92
18673,308800.0,,18.0,4910.0,817.0,1971.0,773.0,36.96,-121.88
18674,295200.0,,21.0,3707.0,751.0,1420.0,608.0,36.97,-121.9
18675,321100.0,,18.0,6355.0,1100.0,2304.0,972.0,36.96,-121.88
18676,335500.0,,22.0,7281.0,1233.0,1849.0,832.0,36.93,-121.9
18677,368400.0,,7.0,3703.0,679.0,1375.0,608.0,36.95,-121.87
18678,307900.0,,29.0,4921.0,967.0,2319.0,823.0,36.94,-121.84
18679,352000.0,,18.0,2774.0,492.0,1283.0,353.0,36.89,-121.89
18680,300000.0,,22.0,2442.0,624.0,1301.0,290.0,36.85,-121.91
18681,420000.0,,17.0,1573.0,272.0,142.0,55.0,36.86,-121.82
18682,290400.0,,28.0,2715.0,451.0,1154.0,386.0,37.0,-121.79
18683,298600.0,,19.0,4431.0,705.0,1764.0,679.0,36.98,-121.83
18684,349300.0,,16.0,2599.0,430.0,1417.0,445.0,36.95,-121.82
18685,288400.0,,22.0,1903.0,350.0,760.0,322.0,37.02,-121.83
